user_id,signup_date,plan,channel,company_size,cohort_month,retention_prob
USR01491,2024-01-02,Enterprise,Paid Search,Solo,2024-01,0.75
USR01492,2023-03-13,Free,Product Hunt,11-50,2023-03,0.46
USR01493,2023-10-09,Free,Referral,Solo,2023-10,0.43000000000000005
USR01494,2023-01-18,Free,Product Hunt,2-10,2023-01,0.38
USR01495,2024-02-26,Free,Direct,51-200,2024-02,0.41000000000000003
USR01496,2023-04-16,Pro,Product Hunt,2-10,2023-04,0.65
USR01497,2024-03-21,Free,Direct,2-10,2024-03,0.33
USR01498,2024-06-21,Free,Product Hunt,2-10,2024-06,0.38
USR01499,2024-03-30,Free,Social Media,2-10,2024-03,0.25
USR01500,2024-01-29,Pro,Organic Search,Solo,2024-01,0.6000000000000001
USR01501,2023-08-14,Pro,Paid Search,2-10,2023-08,0.5
USR01502,2024-03-18,Pro,Organic Search,2-10,2024-03,0.6000000000000001
USR01503,2023-11-19,Free,Organic Search,200+,2023-11,0.41000000000000003
USR01504,2023-05-01,Pro,Referral,11-50,2023-05,0.78
USR01505,2023-01-29,Pro,Organic Search,2-10,2023-01,0.6000000000000001
USR01506,2023-06-22,Free,Organic Search,2-10,2023-06,0.33
USR01507,2023-05-19,Pro,Organic Search,Solo,2023-05,0.6000000000000001
USR01508,2023-12-17,Free,Organic Search,51-200,2023-12,0.41000000000000003
USR01509,2023-07-11,Pro,Organic Search,Solo,2023-07,0.6000000000000001
USR01510,2023-06-15,Pro,Paid Search,200+,2023-06,0.58
USR01511,2024-05-20,Pro,Product Hunt,Solo,2024-05,0.65
USR01512,2023-11-19,Free,Direct,2-10,2023-11,0.33
USR01513,2023-05-29,Pro,Paid Search,51-200,2023-05,0.58
USR01514,2023-07-17,Free,Organic Search,Solo,2023-07,0.33
USR01515,2023-01-17,Pro,Organic Search,51-200,2023-01,0.68
USR01516,2023-03-17,Pro,Organic Search,2-10,2023-03,0.6000000000000001
USR01517,2023-08-03,Pro,Organic Search,200+,2023-08,0.68
USR01518,2023-12-13,Free,Paid Search,2-10,2023-12,0.23000000000000004
USR01519,2023-06-23,Free,Social Media,Solo,2023-06,0.25
USR01520,2023-12-09,Free,Referral,Solo,2023-12,0.43000000000000005
USR01521,2023-01-02,Pro,Direct,Solo,2023-01,0.6000000000000001
USR01522,2023-12-07,Free,Paid Search,Solo,2023-12,0.23000000000000004
USR01523,2024-06-20,Free,Referral,2-10,2024-06,0.43000000000000005
USR01524,2023-11-19,Free,Organic Search,51-200,2023-11,0.41000000000000003
USR01525,2024-01-06,Free,Referral,2-10,2024-01,0.43000000000000005
USR01526,2023-07-24,Free,Organic Search,2-10,2023-07,0.33
USR01527,2024-04-12,Free,Paid Search,11-50,2024-04,0.31000000000000005
USR01528,2023-07-19,Free,Referral,11-50,2023-07,0.51
USR01529,2023-11-28,Free,Organic Search,200+,2023-11,0.41000000000000003
USR01530,2023-09-13,Free,Organic Search,51-200,2023-09,0.41000000000000003
USR01531,2024-05-12,Free,Product Hunt,200+,2024-05,0.46
USR01532,2024-06-10,Free,Product Hunt,Solo,2024-06,0.38
USR01533,2023-06-18,Pro,Direct,2-10,2023-06,0.6000000000000001
USR01534,2024-05-30,Free,Organic Search,2-10,2024-05,0.33
USR01535,2024-04-18,Pro,Referral,Solo,2024-04,0.7000000000000001
USR01536,2024-03-08,Free,Organic Search,2-10,2024-03,0.33
USR01537,2023-07-05,Free,Paid Search,11-50,2023-07,0.31000000000000005
USR01538,2023-12-25,Free,Direct,2-10,2023-12,0.33
USR01539,2024-05-02,Free,Organic Search,2-10,2024-05,0.33
USR01540,2023-01-17,Pro,Direct,2-10,2023-01,0.6000000000000001
USR01541,2024-06-29,Free,Organic Search,Solo,2024-06,0.33
USR01542,2024-06-06,Free,Organic Search,2-10,2024-06,0.33
USR01543,2024-01-18,Free,Referral,51-200,2024-01,0.51
USR01544,2023-01-16,Free,Paid Search,2-10,2023-01,0.23000000000000004
USR01545,2023-08-16,Free,Organic Search,2-10,2023-08,0.33
USR01546,2023-10-10,Pro,Organic Search,11-50,2023-10,0.68
USR01547,2023-09-16,Free,Organic Search,11-50,2023-09,0.41000000000000003
USR01548,2023-04-11,Free,Referral,Solo,2023-04,0.43000000000000005
USR01549,2023-01-26,Pro,Referral,Solo,2023-01,0.7000000000000001
USR01550,2024-06-26,Free,Direct,Solo,2024-06,0.33
USR01551,2023-09-30,Free,Organic Search,Solo,2023-09,0.33
USR01552,2023-01-24,Enterprise,Social Media,2-10,2023-01,0.77
USR01553,2023-10-15,Free,Organic Search,51-200,2023-10,0.41000000000000003
USR01554,2023-05-17,Pro,Social Media,Solo,2023-05,0.52
USR01555,2023-03-27,Free,Organic Search,Solo,2023-03,0.33
USR01556,2024-03-08,Pro,Paid Search,2-10,2024-03,0.5
USR01557,2024-01-31,Free,Referral,Solo,2024-01,0.43000000000000005
USR01558,2024-06-24,Free,Organic Search,Solo,2024-06,0.33
USR01559,2023-09-28,Free,Referral,Solo,2023-09,0.43000000000000005
USR01560,2023-02-28,Pro,Paid Search,2-10,2023-02,0.5
USR01561,2023-05-03,Pro,Organic Search,11-50,2023-05,0.68
USR01562,2023-04-28,Free,Social Media,Solo,2023-04,0.25
USR01563,2024-04-04,Free,Referral,2-10,2024-04,0.43000000000000005
USR01564,2023-03-16,Free,Referral,11-50,2023-03,0.51
USR01565,2023-07-30,Pro,Paid Search,51-200,2023-07,0.58
USR01566,2024-04-24,Free,Paid Search,Solo,2024-04,0.23000000000000004
USR01567,2024-06-04,Free,Paid Search,2-10,2024-06,0.23000000000000004
USR01568,2023-08-31,Free,Paid Search,Solo,2023-08,0.23000000000000004
USR01569,2024-06-01,Free,Paid Search,Solo,2024-06,0.23000000000000004
USR01570,2023-08-25,Free,Referral,2-10,2023-08,0.43000000000000005
USR01571,2024-04-24,Free,Social Media,Solo,2024-04,0.25
USR01572,2024-02-20,Pro,Organic Search,Solo,2024-02,0.6000000000000001
USR01573,2023-08-17,Free,Organic Search,200+,2023-08,0.41000000000000003
USR01574,2023-08-02,Free,Organic Search,11-50,2023-08,0.41000000000000003
USR01575,2023-11-09,Enterprise,Product Hunt,Solo,2023-11,0.9
USR01576,2024-04-14,Free,Referral,51-200,2024-04,0.51
USR01577,2024-01-14,Free,Paid Search,Solo,2024-01,0.23000000000000004
USR01578,2023-04-28,Free,Paid Search,2-10,2023-04,0.23000000000000004
USR01579,2023-09-18,Free,Organic Search,2-10,2023-09,0.33
USR01580,2023-03-04,Free,Organic Search,11-50,2023-03,0.41000000000000003
USR01581,2023-04-02,Pro,Paid Search,Solo,2023-04,0.5
USR01582,2023-02-22,Free,Social Media,11-50,2023-02,0.33
USR01583,2023-04-22,Free,Paid Search,Solo,2023-04,0.23000000000000004
USR01584,2024-01-02,Free,Direct,2-10,2024-01,0.33
USR01585,2024-04-15,Pro,Direct,Solo,2024-04,0.6000000000000001
USR01586,2024-02-07,Pro,Referral,2-10,2024-02,0.7000000000000001
USR01587,2023-06-22,Pro,Referral,Solo,2023-06,0.7000000000000001
USR01588,2024-02-07,Pro,Organic Search,2-10,2024-02,0.6000000000000001
USR01589,2023-03-15,Free,Paid Search,2-10,2023-03,0.23000000000000004
USR01590,2023-08-01,Pro,Social Media,51-200,2023-08,0.6
USR01591,2023-12-05,Pro,Organic Search,200+,2023-12,0.68
USR01592,2024-04-03,Pro,Organic Search,51-200,2024-04,0.68
USR01593,2023-08-09,Enterprise,Referral,11-50,2023-08,0.9
USR01594,2023-12-15,Free,Product Hunt,11-50,2023-12,0.46
USR01595,2024-03-19,Free,Direct,2-10,2024-03,0.33
USR01596,2024-04-24,Pro,Referral,Solo,2024-04,0.7000000000000001
USR01597,2023-10-25,Free,Organic Search,2-10,2023-10,0.33
USR01598,2023-07-18,Pro,Social Media,11-50,2023-07,0.6
USR01599,2023-11-19,Free,Organic Search,11-50,2023-11,0.41000000000000003
USR01600,2023-10-29,Free,Referral,Solo,2023-10,0.43000000000000005
USR01601,2023-10-29,Free,Paid Search,2-10,2023-10,0.23000000000000004
USR01602,2024-06-29,Free,Direct,2-10,2024-06,0.33
USR01603,2023-11-04,Pro,Organic Search,2-10,2023-11,0.6000000000000001
USR01604,2023-04-23,Pro,Product Hunt,2-10,2023-04,0.65
USR01605,2023-04-25,Free,Paid Search,2-10,2023-04,0.23000000000000004
USR01606,2023-10-29,Free,Referral,2-10,2023-10,0.43000000000000005
USR01607,2023-01-12,Pro,Organic Search,200+,2023-01,0.68
USR01608,2024-03-21,Free,Paid Search,Solo,2024-03,0.23000000000000004
USR01609,2023-12-26,Free,Referral,51-200,2023-12,0.51
USR01610,2023-06-29,Pro,Direct,2-10,2023-06,0.6000000000000001
USR01611,2023-03-21,Pro,Paid Search,11-50,2023-03,0.58
USR01612,2023-04-03,Enterprise,Organic Search,Solo,2023-04,0.8500000000000001
USR01613,2023-08-19,Pro,Social Media,2-10,2023-08,0.52
USR01614,2023-08-21,Pro,Organic Search,Solo,2023-08,0.6000000000000001
USR01615,2023-12-11,Free,Organic Search,2-10,2023-12,0.33
USR01616,2023-04-03,Free,Direct,2-10,2023-04,0.33
USR01617,2024-04-07,Free,Direct,2-10,2024-04,0.33
USR01618,2023-01-23,Enterprise,Direct,Solo,2023-01,0.8500000000000001
USR01619,2023-11-29,Pro,Product Hunt,51-200,2023-11,0.73
USR01620,2023-12-29,Free,Organic Search,11-50,2023-12,0.41000000000000003
USR01621,2024-01-06,Free,Paid Search,2-10,2024-01,0.23000000000000004
USR01622,2023-03-03,Pro,Organic Search,2-10,2023-03,0.6000000000000001
USR01623,2024-01-17,Free,Referral,2-10,2024-01,0.43000000000000005
USR01624,2023-12-03,Enterprise,Organic Search,2-10,2023-12,0.8500000000000001
USR01625,2023-05-16,Free,Direct,11-50,2023-05,0.41000000000000003
USR01626,2023-09-11,Free,Direct,Solo,2023-09,0.33
USR01627,2024-06-14,Free,Organic Search,2-10,2024-06,0.33
USR01628,2024-03-19,Pro,Paid Search,Solo,2024-03,0.5
USR01629,2024-01-31,Pro,Referral,11-50,2024-01,0.78
USR01630,2024-06-01,Enterprise,Paid Search,Solo,2024-06,0.75
USR01631,2023-08-18,Free,Organic Search,11-50,2023-08,0.41000000000000003
USR01632,2024-01-27,Pro,Paid Search,Solo,2024-01,0.5
USR01633,2024-02-19,Enterprise,Direct,2-10,2024-02,0.8500000000000001
USR01634,2023-05-13,Free,Social Media,51-200,2023-05,0.33
USR01635,2024-03-13,Free,Organic Search,11-50,2024-03,0.41000000000000003
USR01636,2023-11-30,Free,Paid Search,200+,2023-11,0.31000000000000005
USR01637,2023-04-14,Free,Organic Search,2-10,2023-04,0.33
USR01638,2023-08-30,Enterprise,Paid Search,2-10,2023-08,0.75
USR01639,2023-04-28,Free,Paid Search,Solo,2023-04,0.23000000000000004
USR01640,2024-02-22,Enterprise,Referral,51-200,2024-02,0.9
USR01641,2024-01-29,Free,Referral,51-200,2024-01,0.51
USR01642,2023-08-07,Free,Social Media,11-50,2023-08,0.33
USR01643,2023-09-24,Free,Social Media,11-50,2023-09,0.33
USR01644,2023-10-17,Pro,Product Hunt,2-10,2023-10,0.65
USR01645,2023-07-23,Free,Product Hunt,2-10,2023-07,0.38
USR01646,2024-05-13,Free,Social Media,Solo,2024-05,0.25
USR01647,2023-08-28,Enterprise,Paid Search,2-10,2023-08,0.75
USR01648,2024-01-31,Free,Referral,Solo,2024-01,0.43000000000000005
USR01649,2023-02-18,Enterprise,Organic Search,2-10,2023-02,0.8500000000000001
USR01650,2024-06-20,Free,Paid Search,200+,2024-06,0.31000000000000005
USR01651,2023-11-23,Free,Paid Search,Solo,2023-11,0.23000000000000004
USR01652,2023-01-12,Pro,Organic Search,2-10,2023-01,0.6000000000000001
USR01653,2024-06-18,Free,Social Media,Solo,2024-06,0.25
USR01654,2023-12-19,Pro,Referral,2-10,2023-12,0.7000000000000001
USR01655,2023-05-08,Free,Referral,Solo,2023-05,0.43000000000000005
USR01656,2023-11-09,Free,Organic Search,Solo,2023-11,0.33
USR01657,2023-01-16,Pro,Direct,11-50,2023-01,0.68
USR01658,2024-06-14,Free,Paid Search,51-200,2024-06,0.31000000000000005
USR01659,2023-10-24,Pro,Social Media,Solo,2023-10,0.52
USR01660,2023-11-22,Free,Organic Search,11-50,2023-11,0.41000000000000003
USR01661,2023-11-20,Free,Direct,200+,2023-11,0.41000000000000003
USR01662,2024-03-30,Enterprise,Referral,11-50,2024-03,0.9
USR01663,2024-06-13,Pro,Referral,2-10,2024-06,0.7000000000000001
USR01664,2023-12-06,Free,Organic Search,Solo,2023-12,0.33
USR01665,2024-04-19,Free,Organic Search,Solo,2024-04,0.33
USR01666,2024-05-23,Free,Product Hunt,Solo,2024-05,0.38
USR01667,2023-01-06,Pro,Paid Search,2-10,2023-01,0.5
USR01668,2024-04-12,Free,Organic Search,2-10,2024-04,0.33
USR01669,2023-02-15,Pro,Social Media,Solo,2023-02,0.52
USR01670,2024-06-03,Free,Direct,51-200,2024-06,0.41000000000000003
USR01671,2023-03-20,Pro,Paid Search,2-10,2023-03,0.5
USR01672,2023-04-23,Free,Organic Search,Solo,2023-04,0.33
USR01673,2024-02-15,Free,Organic Search,11-50,2024-02,0.41000000000000003
USR01674,2023-11-15,Free,Paid Search,51-200,2023-11,0.31000000000000005
USR01675,2023-01-12,Free,Social Media,2-10,2023-01,0.25
USR01676,2023-06-26,Free,Social Media,Solo,2023-06,0.25
USR01677,2023-07-21,Free,Direct,51-200,2023-07,0.41000000000000003
USR01678,2023-01-23,Free,Product Hunt,Solo,2023-01,0.38
USR01679,2023-11-17,Free,Referral,Solo,2023-11,0.43000000000000005
USR01680,2023-05-05,Free,Organic Search,2-10,2023-05,0.33
USR01681,2023-09-10,Pro,Referral,11-50,2023-09,0.78
USR01682,2023-10-29,Free,Direct,11-50,2023-10,0.41000000000000003
USR01683,2023-06-19,Pro,Paid Search,11-50,2023-06,0.58
USR01684,2023-05-21,Free,Product Hunt,2-10,2023-05,0.38
USR01685,2023-05-08,Free,Organic Search,2-10,2023-05,0.33
USR01686,2024-01-21,Pro,Referral,2-10,2024-01,0.7000000000000001
USR01687,2023-11-19,Free,Paid Search,Solo,2023-11,0.23000000000000004
USR01688,2023-05-18,Free,Direct,2-10,2023-05,0.33
USR01689,2024-01-07,Free,Paid Search,2-10,2024-01,0.23000000000000004
USR01690,2023-02-12,Free,Organic Search,Solo,2023-02,0.33
USR01691,2024-01-30,Free,Paid Search,11-50,2024-01,0.31000000000000005
USR01692,2023-08-01,Pro,Direct,11-50,2023-08,0.68
USR01693,2024-01-31,Pro,Organic Search,Solo,2024-01,0.6000000000000001
USR01694,2023-09-27,Pro,Organic Search,11-50,2023-09,0.68
USR01695,2023-11-07,Pro,Product Hunt,Solo,2023-11,0.65
USR01696,2024-06-21,Free,Organic Search,51-200,2024-06,0.41000000000000003
USR01697,2023-06-12,Free,Referral,Solo,2023-06,0.43000000000000005
USR01698,2023-10-22,Free,Referral,Solo,2023-10,0.43000000000000005
USR01699,2023-05-18,Pro,Organic Search,11-50,2023-05,0.68
USR01700,2024-02-20,Free,Referral,11-50,2024-02,0.51
USR01701,2023-02-25,Free,Paid Search,2-10,2023-02,0.23000000000000004
USR01702,2024-01-11,Pro,Paid Search,2-10,2024-01,0.5
USR01703,2023-04-20,Pro,Social Media,2-10,2023-04,0.52
USR01704,2023-12-22,Free,Organic Search,2-10,2023-12,0.33
USR01705,2023-05-30,Free,Organic Search,Solo,2023-05,0.33
USR01706,2023-02-17,Free,Organic Search,Solo,2023-02,0.33
USR01707,2024-01-06,Free,Direct,2-10,2024-01,0.33
USR01708,2023-12-03,Free,Referral,Solo,2023-12,0.43000000000000005
USR01709,2024-01-16,Enterprise,Direct,2-10,2024-01,0.8500000000000001
USR01710,2023-03-23,Free,Paid Search,Solo,2023-03,0.23000000000000004
USR01711,2023-02-06,Free,Social Media,Solo,2023-02,0.25
USR01712,2023-06-25,Free,Organic Search,2-10,2023-06,0.33
USR01713,2024-01-29,Enterprise,Referral,Solo,2024-01,0.9
USR01714,2024-03-16,Pro,Organic Search,2-10,2024-03,0.6000000000000001
USR01715,2023-08-03,Free,Organic Search,2-10,2023-08,0.33
USR01716,2023-06-11,Enterprise,Organic Search,Solo,2023-06,0.8500000000000001
USR01717,2023-10-14,Enterprise,Paid Search,2-10,2023-10,0.75
USR01718,2023-06-13,Free,Direct,2-10,2023-06,0.33
USR01719,2023-01-28,Pro,Organic Search,2-10,2023-01,0.6000000000000001
USR01720,2023-04-14,Free,Organic Search,2-10,2023-04,0.33
USR01721,2024-06-05,Free,Paid Search,2-10,2024-06,0.23000000000000004
USR01722,2023-03-06,Free,Organic Search,2-10,2023-03,0.33
USR01723,2023-12-09,Enterprise,Direct,51-200,2023-12,0.9
USR01724,2023-12-20,Free,Organic Search,Solo,2023-12,0.33
USR01725,2023-11-29,Free,Paid Search,Solo,2023-11,0.23000000000000004
USR01726,2024-06-18,Free,Organic Search,2-10,2024-06,0.33
USR01727,2023-04-09,Free,Referral,11-50,2023-04,0.51
USR01728,2024-04-01,Free,Organic Search,2-10,2024-04,0.33
USR01729,2024-06-25,Free,Referral,11-50,2024-06,0.51
USR01730,2023-05-10,Free,Organic Search,51-200,2023-05,0.41000000000000003
USR01731,2024-01-22,Pro,Paid Search,2-10,2024-01,0.5
USR01732,2023-02-12,Pro,Referral,Solo,2023-02,0.7000000000000001
USR01733,2023-12-16,Free,Organic Search,11-50,2023-12,0.41000000000000003
USR01734,2024-03-07,Pro,Paid Search,2-10,2024-03,0.5
USR01735,2023-11-26,Pro,Organic Search,2-10,2023-11,0.6000000000000001
USR01736,2024-01-14,Pro,Organic Search,2-10,2024-01,0.6000000000000001
USR01737,2023-06-27,Free,Organic Search,51-200,2023-06,0.41000000000000003
USR01738,2023-04-25,Pro,Organic Search,2-10,2023-04,0.6000000000000001
USR01739,2023-11-22,Free,Organic Search,51-200,2023-11,0.41000000000000003
USR01740,2023-05-25,Pro,Product Hunt,Solo,2023-05,0.65
USR01741,2024-04-21,Free,Organic Search,51-200,2024-04,0.41000000000000003
USR01742,2023-05-08,Free,Organic Search,51-200,2023-05,0.41000000000000003
USR01743,2023-06-08,Free,Paid Search,2-10,2023-06,0.23000000000000004
USR01744,2024-06-08,Free,Organic Search,Solo,2024-06,0.33
USR01745,2024-02-23,Free,Referral,2-10,2024-02,0.43000000000000005
USR01746,2024-04-26,Pro,Paid Search,Solo,2024-04,0.5
USR01747,2023-04-06,Free,Referral,Solo,2023-04,0.43000000000000005
USR01748,2023-11-26,Free,Paid Search,51-200,2023-11,0.31000000000000005
USR01749,2023-09-27,Free,Paid Search,Solo,2023-09,0.23000000000000004
USR01750,2024-03-25,Pro,Paid Search,2-10,2024-03,0.5
USR01751,2023-01-20,Free,Paid Search,51-200,2023-01,0.31000000000000005
USR01752,2023-04-14,Free,Organic Search,2-10,2023-04,0.33
USR01753,2023-09-10,Free,Organic Search,2-10,2023-09,0.33
USR01754,2023-08-24,Free,Organic Search,11-50,2023-08,0.41000000000000003
USR01755,2024-05-13,Free,Direct,Solo,2024-05,0.33
USR01756,2023-05-19,Pro,Product Hunt,2-10,2023-05,0.65
USR01757,2023-01-04,Pro,Product Hunt,2-10,2023-01,0.65
USR01758,2023-08-01,Pro,Direct,2-10,2023-08,0.6000000000000001
USR01759,2024-01-16,Free,Product Hunt,11-50,2024-01,0.46
USR01760,2024-02-14,Free,Organic Search,2-10,2024-02,0.33
USR01761,2023-10-02,Free,Paid Search,Solo,2023-10,0.23000000000000004
USR01762,2024-06-23,Pro,Paid Search,2-10,2024-06,0.5
USR01763,2023-05-22,Pro,Organic Search,2-10,2023-05,0.6000000000000001
USR01764,2023-06-01,Free,Organic Search,51-200,2023-06,0.41000000000000003
USR01765,2024-03-25,Free,Direct,Solo,2024-03,0.33
USR01766,2023-09-25,Pro,Product Hunt,2-10,2023-09,0.65
USR01767,2023-06-26,Pro,Social Media,2-10,2023-06,0.52
USR01768,2023-10-16,Enterprise,Social Media,51-200,2023-10,0.85
USR01769,2024-05-24,Pro,Direct,51-200,2024-05,0.68
USR01770,2024-04-07,Free,Organic Search,2-10,2024-04,0.33
USR01771,2023-08-18,Free,Direct,Solo,2023-08,0.33
USR01772,2023-06-06,Pro,Direct,11-50,2023-06,0.68
USR01773,2023-11-09,Pro,Paid Search,11-50,2023-11,0.58
USR01774,2023-03-14,Pro,Organic Search,2-10,2023-03,0.6000000000000001
USR01775,2024-06-03,Free,Organic Search,51-200,2024-06,0.41000000000000003
USR01776,2023-05-11,Free,Social Media,2-10,2023-05,0.25
USR01777,2023-12-27,Free,Referral,11-50,2023-12,0.51
USR01778,2023-11-17,Free,Organic Search,11-50,2023-11,0.41000000000000003
USR01779,2023-03-24,Free,Paid Search,2-10,2023-03,0.23000000000000004
USR01780,2023-03-17,Pro,Organic Search,Solo,2023-03,0.6000000000000001
USR01781,2023-02-10,Free,Organic Search,2-10,2023-02,0.33
USR01782,2024-04-13,Free,Direct,Solo,2024-04,0.33
USR01783,2023-02-21,Free,Referral,2-10,2023-02,0.43000000000000005
USR01784,2023-02-20,Pro,Product Hunt,2-10,2023-02,0.65
USR01785,2023-10-27,Enterprise,Paid Search,Solo,2023-10,0.75
USR01786,2024-06-05,Free,Product Hunt,2-10,2024-06,0.38
USR01787,2024-02-06,Enterprise,Organic Search,51-200,2024-02,0.9
USR01788,2024-06-20,Pro,Paid Search,2-10,2024-06,0.5
USR01789,2023-05-06,Enterprise,Organic Search,11-50,2023-05,0.9
USR01790,2023-12-18,Free,Organic Search,2-10,2023-12,0.33
USR01791,2024-01-24,Free,Paid Search,Solo,2024-01,0.23000000000000004
USR01792,2024-03-09,Pro,Paid Search,2-10,2024-03,0.5
USR01793,2023-12-12,Pro,Social Media,2-10,2023-12,0.52
USR01794,2023-06-21,Free,Product Hunt,2-10,2023-06,0.38
USR01795,2024-02-03,Free,Paid Search,Solo,2024-02,0.23000000000000004
USR01796,2023-12-21,Free,Organic Search,Solo,2023-12,0.33
USR01797,2024-03-22,Free,Direct,Solo,2024-03,0.33
USR01798,2023-12-12,Pro,Organic Search,11-50,2023-12,0.68
USR01799,2023-07-13,Free,Organic Search,11-50,2023-07,0.41000000000000003
USR01800,2023-07-06,Free,Organic Search,200+,2023-07,0.41000000000000003
USR01801,2023-02-21,Pro,Paid Search,Solo,2023-02,0.5
USR01802,2023-08-17,Pro,Organic Search,Solo,2023-08,0.6000000000000001
USR01803,2023-04-14,Free,Social Media,200+,2023-04,0.33
USR01804,2023-02-23,Free,Organic Search,Solo,2023-02,0.33
USR01805,2023-09-23,Free,Social Media,11-50,2023-09,0.33
USR01806,2023-03-08,Free,Organic Search,2-10,2023-03,0.33
USR01807,2023-02-25,Free,Organic Search,Solo,2023-02,0.33
USR01808,2024-01-16,Free,Direct,Solo,2024-01,0.33
USR01809,2024-03-10,Free,Paid Search,Solo,2024-03,0.23000000000000004
USR01810,2024-04-10,Free,Paid Search,11-50,2024-04,0.31000000000000005
USR01811,2023-12-25,Pro,Organic Search,51-200,2023-12,0.68
USR01812,2023-12-31,Free,Referral,Solo,2023-12,0.43000000000000005
USR01813,2023-05-11,Pro,Paid Search,2-10,2023-05,0.5
USR01814,2024-04-24,Free,Product Hunt,51-200,2024-04,0.46
USR01815,2024-05-24,Free,Product Hunt,11-50,2024-05,0.46
USR01816,2023-08-13,Free,Organic Search,11-50,2023-08,0.41000000000000003
USR01817,2023-04-17,Free,Referral,Solo,2023-04,0.43000000000000005
USR01818,2024-04-12,Pro,Paid Search,2-10,2024-04,0.5
USR01819,2023-03-14,Free,Product Hunt,Solo,2023-03,0.38
USR01820,2023-07-05,Free,Paid Search,51-200,2023-07,0.31000000000000005
USR01821,2023-05-29,Pro,Organic Search,2-10,2023-05,0.6000000000000001
USR01822,2023-06-05,Pro,Paid Search,2-10,2023-06,0.5
USR01823,2023-09-30,Enterprise,Organic Search,2-10,2023-09,0.8500000000000001
USR01824,2023-11-26,Free,Paid Search,Solo,2023-11,0.23000000000000004
USR01825,2023-03-30,Free,Product Hunt,2-10,2023-03,0.38
USR01826,2023-05-26,Free,Organic Search,11-50,2023-05,0.41000000000000003
USR01827,2024-05-17,Free,Organic Search,2-10,2024-05,0.33
USR01828,2023-04-24,Pro,Product Hunt,51-200,2023-04,0.73
USR01829,2023-11-30,Pro,Organic Search,2-10,2023-11,0.6000000000000001
USR01830,2023-07-18,Pro,Paid Search,51-200,2023-07,0.58
USR01831,2024-04-26,Free,Organic Search,2-10,2024-04,0.33
USR01832,2023-07-22,Free,Organic Search,Solo,2023-07,0.33
USR01833,2023-02-16,Enterprise,Organic Search,Solo,2023-02,0.8500000000000001
USR01834,2023-12-31,Enterprise,Organic Search,51-200,2023-12,0.9
USR01835,2023-02-15,Free,Paid Search,Solo,2023-02,0.23000000000000004
USR01836,2023-05-04,Free,Direct,2-10,2023-05,0.33
USR01837,2024-03-17,Pro,Social Media,11-50,2024-03,0.6
USR01838,2023-12-22,Free,Organic Search,Solo,2023-12,0.33
USR01839,2023-04-01,Free,Paid Search,Solo,2023-04,0.23000000000000004
USR01840,2024-05-30,Pro,Direct,Solo,2024-05,0.6000000000000001
USR01841,2024-01-30,Free,Paid Search,Solo,2024-01,0.23000000000000004
USR01842,2023-08-28,Pro,Referral,2-10,2023-08,0.7000000000000001
USR01843,2024-01-20,Pro,Organic Search,11-50,2024-01,0.68
USR01844,2024-03-06,Pro,Organic Search,Solo,2024-03,0.6000000000000001
USR01845,2023-03-05,Free,Paid Search,51-200,2023-03,0.31000000000000005
USR01846,2023-03-01,Pro,Social Media,11-50,2023-03,0.6
USR01847,2023-01-25,Free,Organic Search,2-10,2023-01,0.33
USR01848,2024-01-18,Pro,Direct,51-200,2024-01,0.68
USR01849,2024-03-08,Enterprise,Direct,11-50,2024-03,0.9
USR01850,2024-03-24,Free,Organic Search,200+,2024-03,0.41000000000000003
USR01851,2023-02-18,Pro,Organic Search,200+,2023-02,0.68
USR01852,2023-05-25,Free,Organic Search,51-200,2023-05,0.41000000000000003
USR01853,2024-03-19,Pro,Direct,Solo,2024-03,0.6000000000000001
USR01854,2023-06-27,Free,Paid Search,11-50,2023-06,0.31000000000000005
USR01855,2023-05-19,Free,Organic Search,200+,2023-05,0.41000000000000003
USR01856,2024-01-09,Free,Organic Search,2-10,2024-01,0.33
USR01857,2023-07-23,Free,Paid Search,11-50,2023-07,0.31000000000000005
USR01858,2024-06-22,Pro,Referral,Solo,2024-06,0.7000000000000001
USR01859,2023-01-12,Free,Organic Search,51-200,2023-01,0.41000000000000003
USR01860,2023-08-25,Free,Organic Search,200+,2023-08,0.41000000000000003
USR01861,2023-03-21,Free,Organic Search,11-50,2023-03,0.41000000000000003
USR01862,2023-04-22,Free,Direct,2-10,2023-04,0.33
USR01863,2023-01-17,Free,Organic Search,2-10,2023-01,0.33
USR01864,2024-02-10,Pro,Referral,2-10,2024-02,0.7000000000000001
USR01865,2023-12-02,Free,Organic Search,11-50,2023-12,0.41000000000000003
USR01866,2023-05-02,Free,Referral,11-50,2023-05,0.51
USR01867,2023-03-04,Pro,Paid Search,2-10,2023-03,0.5
USR01868,2024-02-25,Free,Referral,Solo,2024-02,0.43000000000000005
USR01869,2024-04-05,Free,Organic Search,11-50,2024-04,0.41000000000000003
USR01870,2023-12-30,Free,Paid Search,Solo,2023-12,0.23000000000000004
USR01871,2023-12-03,Free,Paid Search,2-10,2023-12,0.23000000000000004
USR01872,2023-10-02,Pro,Referral,2-10,2023-10,0.7000000000000001
USR01873,2023-06-27,Free,Organic Search,51-200,2023-06,0.41000000000000003
USR01874,2024-06-06,Free,Paid Search,2-10,2024-06,0.23000000000000004
USR01875,2023-05-06,Free,Paid Search,11-50,2023-05,0.31000000000000005
